epoch,lr,loss,iou,val_loss,val_iou,val_dice
269,0.0001,0.13539027245271773,0.8209183382773686,0.3890154957771301,0.5983078583590488,0.7469960134881405
270,0.0001,0.12292067600148064,0.8395007574949419,0.25956941599195654,0.7314976638619602,0.8440590964859105
271,0.0001,0.13270493383918489,0.8232253391435356,0.3013736063783819,0.7022152947074303,0.8238172749942939
272,0.0001,0.1352437049860046,0.8209879685924208,0.2657103050838817,0.7090815786065269,0.8291191623906145
273,0.0001,0.1240601617665518,0.834989285250482,0.2677031023935838,0.7092796853288569,0.8292004393407065
274,0.0001,0.11856547672124136,0.8412124325967234,0.27269199896942486,0.7134229488034401,0.8322571992395894
275,0.0001,0.11928123732407887,0.8335966109826368,0.3937169042500583,0.622258245048503,0.7654076212082687
276,0.0001,0.12390712045487903,0.835468916879965,0.27027093280445447,0.7120654253754938,0.831472778193088
277,0.0001,0.12302953182231813,0.8299035222797793,0.26843213493173773,0.7134151288611644,0.8321133190410047
278,0.0001,0.11624754326684135,0.8446794916150663,0.28334915367039765,0.7016405343495539,0.8236132601674181
279,0.0001,0.12898157288630804,0.8268442475443758,0.31028165329586377,0.6885018345815942,0.8150976686068371
280,0.0001,0.12523312192587627,0.8317604194385053,0.3038857023824345,0.6947410790080283,0.819492657948473
281,0.0001,0.13004079709450403,0.8221749537337275,0.2986942773515528,0.6969451250774582,0.8212415764473715
282,0.0001,0.13870397210121155,0.8144968436168198,0.2696821621873162,0.7166731946324681,0.8343617799103302
283,0.0001,0.11868552828118914,0.8431924134098703,0.26983674276958813,0.7171158679881593,0.834928898027244
284,0.0001,0.12392408010505494,0.8340209271680974,0.28139847110618244,0.7114080969649027,0.8307239141910497
285,0.0001,0.12379338911601476,0.8435299004630258,0.3029522191394459,0.7008054784109258,0.8235766919030992
286,0.0001,0.1277058529002326,0.823879870406955,0.32586715438149194,0.6936290488795213,0.8175252656600628
287,0.0001,0.12356461549089068,0.840580313481525,0.3246729184280742,0.6884114180647644,0.8150522395593325
288,0.0001,0.12568712163539159,0.8296950059090795,0.2947110059586438,0.6853717522533432,0.8121108662394737
289,0.0001,0.12828327041296733,0.8279730536805084,0.3485454971140081,0.6718292180611944,0.8022725458422711
290,0.0001,0.12229273716608684,0.8453257587843568,0.28988689996979455,0.7068610401681036,0.8278575708494599
291,0.0001,0.11318163999489375,0.8507553622060661,0.2904632646929134,0.7188452259095134,0.8358804859383255
292,0.0001,0.11303785301390148,0.8522340846329411,0.2704742605035955,0.7258403434428419,0.8402220922052485
293,0.0001,0.12247477862096968,0.836739841997988,0.28373784639618616,0.7040486961000768,0.8258686528174395
294,0.0001,0.1255566935454096,0.8378588030792425,0.2718868458812887,0.7069553873573698,0.8276676655203179
295,0.0001,0.12305218123254322,0.8409317524770032,0.2792798605832187,0.7086080658494301,0.8287162660954764
296,0.0001,0.12062895333483106,0.8372772599834797,0.2827799929813905,0.7198941902771053,0.8367680493728037
297,0.0001,0.11535440030552092,0.8472945683560308,0.27232087606733496,0.7243726383280745,0.8392641868508558
298,0.0001,0.11233538531121753,0.8523472521157426,0.2647262838753787,0.7279102681389493,0.8420632640636154
299,0.0001,0.11404257267713547,0.8441005870366977,0.2645640481602062,0.7224114121099727,0.8385791690720339
300,0.0001,0.1250264687197549,0.8176293071120926,0.2853434153578498,0.7106196234934143,0.8305504579732307
301,0.0001,0.1278837567993573,0.8323377891844604,0.2960727580569007,0.6878447588949275,0.8140596410630825
302,0.0001,0.12680252002818243,0.8292681459108125,0.27973341129042884,0.7225596604595039,0.8382606327217406
303,0.0001,0.11937999299594335,0.8370583583551395,0.2892333756793629,0.7051806627839838,0.8264684567257004
304,0.0001,0.11454916851861137,0.8520053837430632,0.2764361026612195,0.7167953388870955,0.8347393709843377
305,0.0001,0.12108091584273747,0.8420405693319827,0.331273382360285,0.6668586911884101,0.7996664423683093
306,0.0001,0.11412512581972849,0.8452611886348217,0.2871903899041089,0.7152828480117533,0.8331305470671896
307,0.0001,0.11526580580643245,0.8440580764213967,0.2950539859858426,0.6981812710425529,0.8214124481401422
308,0.0001,0.12222448381639663,0.8453951223384839,0.28581698509779846,0.7170925172073592,0.8340528313634714
309,0.0001,0.11974192552623295,0.8341456801562953,0.28544613177126105,0.7076647558373905,0.8279316348324137
310,0.0001,0.1128959059715271,0.8433418087291352,0.27561437677253375,0.7164831800028847,0.8343412724259689
311,0.0001,0.1146288336742492,0.8411428793119249,0.29270151257514954,0.7005052985190462,0.8234475724948198
312,0.0001,0.10683962809188026,0.8557911735067666,0.27841953391378577,0.7163568584925101,0.83416304833239
313,0.0001,0.11379782820031756,0.84892357017843,0.2876165753061121,0.7036518003562465,0.8255661957806516
314,0.0001,0.11078481660002754,0.8548328708103048,0.28060313246466895,0.7100874385546331,0.8302494040387401
315,0.0001,0.11213296403487523,0.8570721563914525,0.3281076496297663,0.6851486202532397,0.8119559460451257
316,0.0001,0.10948242211625689,0.8504608606312836,0.29083567586812104,0.6930898268227267,0.8182237178061489
317,0.0001,0.10835688135453633,0.8534875742352186,0.29197940772229974,0.7081022851091417,0.8285290851545898
318,0.0001,0.11620777455114183,0.8498077956500836,0.2890712889758023,0.7105063049734048,0.8302267052622636
319,0.0001,0.11478903251034873,0.8478071902303365,0.2789438312703913,0.7111348898211686,0.8307355007780366
320,0.0001,0.10306529345966521,0.8673360889591489,0.2826257050037384,0.7105998990727138,0.8304287192432427
321,0.0001,0.10160415442216963,0.8696921147990606,0.281096795743162,0.7214135836585703,0.8377263838034853
322,0.0001,0.1127650546176093,0.8460577109223434,0.31325698576190253,0.6774750102719206,0.8072884673823815
323,0.0001,0.11502034217119217,0.8425122715471806,0.27260125360705634,0.724266852969479,0.839385460114163
324,0.0001,0.10575167958935101,0.8629768250600081,0.2785693515430797,0.7133646385768793,0.8322083986593779
325,0.0001,0.121956776650179,0.8387207272713453,0.27906517548994586,0.7161229282433349,0.8340772130153169
326,0.0001,0.11568704602264222,0.8535967332296566,0.2843523174524307,0.7017810320721078,0.8242368842071667
327,0.0001,0.10298542944448334,0.8591479488099254,0.28334200517697766,0.7150823859991822,0.8331829778431203
328,0.0001,0.09800602814980916,0.8740324133674423,0.2892164181579243,0.7033538148950933,0.8250743396738144
329,0.0001,0.09863391447634924,0.8719846794575767,0.2818969325585799,0.71233263063625,0.8313878677826757
330,0.0001,0.09750060772611982,0.8691265373697923,0.28200933608141815,0.706991720626968,0.8277928461152029
331,0.0001,0.10444812707248188,0.855319951819024,0.2792716513980519,0.706123371725316,0.8271414766785488
332,0.0001,0.10516563980352311,0.8564024912839294,0.27901540967551147,0.7127116181258653,0.8319428785106976
333,0.0001,0.11564505330863453,0.8468721340539419,0.28967446088790894,0.704245585940571,0.8261301801503745
334,0.0001,0.09830372816040403,0.8651534643002078,0.2885638746348294,0.7021866189419976,0.8244413325637968
335,0.0001,0.1015745983237312,0.8600680656543166,0.27105008878491144,0.7191428584013392,0.8362269962393196
336,0.0001,0.11309542932680675,0.8556974856791795,0.2744282280856913,0.7166227266858342,0.8344130265601909
337,0.0001,0.1030488017769087,0.8612266880243096,0.2802386405793103,0.7060629064705265,0.8269803564802288
338,0.0001,0.10674453100987844,0.8628823457593843,0.2778911712494763,0.7199571466870855,0.8368391283749826
339,0.0001,0.10704080139597257,0.8519804988038467,0.29074766825545917,0.6966463122988682,0.8207100857702343
340,0.0001,0.10011432993979681,0.8666820579960868,0.2936876199462197,0.7047305266844567,0.8260611686015342
341,0.0001,0.1084456117380233,0.8599296935989637,0.28103289143605664,0.7084229740315529,0.8289555755788065
342,0.0001,0.1029827023545901,0.860800166559582,0.27240850166840985,0.7133513372025092,0.8321883185646499
343,0.0001,0.10426743647881917,0.8636031147560637,0.2756708995862441,0.7096666888153057,0.8297994768182338
344,0.0001,0.10412787255786714,0.8576908450325256,0.2758147418498993,0.7140795014659814,0.8325484786154616
345,0.0001,0.09941586532763072,0.8666950524621934,0.276029261675748,0.7161503894625625,0.8340777355136243
346,0.0001,0.09371435181016013,0.8792661912223076,0.29461217468435114,0.7041022681377146,0.8258730861577853
347,0.0001,0.10312194838410332,0.857684856918374,0.29083840955387463,0.7130022635063618,0.8318475127083919
348,0.0001,0.09460246917747316,0.8720539146091705,0.28093901005658234,0.7163528533521831,0.8343253179229954
349,0.0001,0.10643324575253896,0.8577158694740324,0.30206031690944324,0.702426715171267,0.8249748692236033
350,0.0001,0.10759445741063073,0.8502826623831449,0.28444391759959137,0.7124951874374224,0.8319112851853585
351,0.0001,0.09662826891456332,0.875933074521588,0.2769442024556073,0.7118788701257448,0.831302814427456
352,0.0001,0.10171854708875928,0.8659594703583199,0.2843149426308545,0.7058976651883118,0.8271939271843526
353,0.0001,0.09184666740752402,0.8763749060597574,0.27795583280650055,0.71813052981016,0.8357054217765412
354,0.0001,0.09206207486845198,0.8720225727325468,0.2817730104381388,0.7132271732898239,0.8322868950889443
355,0.0001,0.09777843845742089,0.8734123962325924,0.28699600154703314,0.7086722283795228,0.8293447236925079
356,0.0001,0.10431427189282008,0.8560319392228065,0.2878159284591675,0.7005203846194147,0.8231913367187339
357,0.0001,0.09865643935544151,0.8636748500426096,0.2922750955278223,0.7056131826235666,0.8270267989604162
358,0.0001,0.09742038448651631,0.8733496468804066,0.28494796698743646,0.7085457195501461,0.8290637311087866
359,0.0001,0.10664364198843639,0.8616709043855233,0.281007092107426,0.712641249596788,0.8316729393932004
360,0.0001,0.09470602710332189,0.8669271263434776,0.28270485455339606,0.7075192959108069,0.8282364796911132
361,0.0001,0.10388328649458431,0.8615215415281942,0.28352141651240265,0.7101650088366874,0.8300875538745429
362,0.0001,0.09386132231780461,0.8758584614760222,0.28890895301645453,0.7059560691126902,0.8270982519865622
363,0.0001,0.10520570689723605,0.8626370845631154,0.2845177691091191,0.7034946048242952,0.8253694633614516
364,0.0001,0.09454955692802157,0.8780188810873957,0.2918394316326488,0.7094739889125155,0.8295077366910768
365,0.0001,0.09873804662908826,0.8662232532664708,0.283033240925182,0.7147407029755357,0.833377955786695
366,0.0001,0.0936303280648731,0.8692700439951253,0.2864961718971079,0.7084585584506293,0.8289841309050048
367,0.0001,0.09478421438307989,0.8761271606092688,0.31999519060958515,0.6690450051471598,0.8006259320767697
368,0.0001,0.10535024780602682,0.8566138241760393,0.27719608220187103,0.709906539664879,0.83009851394468
369,0.0001,0.0966379963571117,0.8610513834749745,0.28019446405497467,0.71418735095739,0.8330021782083395
370,0.0001,0.10306200172219958,0.8558258610409715,0.2867422185160897,0.7127690967184808,0.8320016463282549
371,0.0001,0.0974857886987073,0.8721372704311966,0.28391237556934357,0.7225780756755924,0.8385796363499451
372,0.0001,0.09145300941807884,0.8762381738161319,0.2831917391581969,0.708605415520391,0.8291233306891244
373,0.0001,0.09674702549264544,0.8610371545804053,0.2857517884536223,0.6997985646580923,0.8229381819566289
374,0.0001,0.10477317372957866,0.8579828172404056,0.2807568149133162,0.7105216762208442,0.8303903131870372
375,0.0001,0.10313476586625689,0.8579232135493834,0.2796649120070718,0.7157227391104783,0.8340947159240701
376,0.0001,0.09675297744217373,0.8743780655924835,0.2817070240324194,0.6986612972258878,0.8220706979216197
377,0.0001,0.1086520084312984,0.8595822409084699,0.28468928553841333,0.7205645150013926,0.837092784398119
378,0.0001,0.09112579659337089,0.8779012856937385,0.28509779409928754,0.7194708840974081,0.8363421791608103
379,0.0001,0.09477198638376735,0.8686097357788475,0.28783129155635834,0.7091041841544464,0.8293369221382371
380,0.0001,0.10052676711763654,0.8691279748521591,0.2860495095903223,0.7019296132322478,0.824518696105672
381,0.0001,0.09132628408925873,0.8725318783561342,0.2802781489762393,0.7090454054440541,0.8293433517979119
382,0.0001,0.0971558846178509,0.8727406138388558,0.2899707948619669,0.7057304734074419,0.8270441936093164
383,0.0001,0.09954764374664851,0.8669900167199309,0.2805518020283092,0.7184323712998155,0.8359340477841748
384,0.0001,0.09890734120493844,0.8705552413730476,0.2853621677918868,0.7086419211530145,0.8291818707921983
385,0.0001,0.08852396036187808,0.8744651570198455,0.28012892332944,0.7111796293081386,0.8309924323376451
386,0.0001,0.10861344564528692,0.8626584678242549,0.28565607287667016,0.7114129950224526,0.8310306204794656
387,0.0001,0.09943427198699542,0.8666487420813139,0.2760748131708665,0.7144519213827635,0.8331382171450206
388,0.0001,0.0977840278120268,0.8737850485773496,0.27663610740141437,0.7167641146088615,0.8348746158358185
389,0.0001,0.09201716613911447,0.8728484518222759,0.28157695450566034,0.7090405143896745,0.8294511773853777
390,0.0001,0.09954458546070825,0.8669195879227597,0.2841387851671739,0.7141700427586912,0.8328266078932658
391,0.0001,0.09501585399820692,0.8708470789668704,0.2951368445699865,0.6847855972830574,0.8118028247983328
392,0.0001,0.09093473762983367,0.8799455795430793,0.30223472822796216,0.7019523504312613,0.8244204442998143
393,0.0001,0.08983017752567928,0.8843743177504128,0.2925136685371399,0.7013674992531309,0.8240198008550219
394,0.0001,0.09419521547499157,0.8818277109136113,0.28369793702255597,0.7035547447658008,0.8255224909783799
395,0.0001,0.09172116060342107,0.8772953523426482,0.28351159529252484,0.7046000153159756,0.8262687754010549
396,0.0001,0.1072755019579615,0.8612626150406167,0.28789959306066687,0.7051324410332817,0.826787239587657
397,0.0001,0.0930045135319233,0.8811047593141668,0.28823627125133167,0.7045583172193858,0.826235224446912
398,0.0001,0.09748842389810652,0.8712732330477483,0.2788744257255034,0.7109671228573822,0.830610169588918
399,0.0001,0.09779711120894977,0.8692588698384388,0.27774852785197174,0.7062252913270893,0.8274312168302199
